Transformation (shape),shape,nb_trans,SVM accuracy,SVM std,DecisionTree accuracy,DecisionTree std,RandomForest accuracy,RandomForest std
std_multifracs_j1=1_j2=10_shannon_encoding,12,3,0.864223602484472,0.03350108887256186,0.9105175983436853,0.02059116285713636,0.9366045548654244,0.03431470753788492
std_multifracs_j1=1_j2=10_autoencoder_fourier_transform=True,20,3,0.7687784679089027,0.037815699566804736,0.777391304347826,0.018092158300669268,0.8005797101449275,0.01917430192294637
std_shannon_encoding_autoencoder_fourier_transform=True,25,3,0.864223602484472,0.021217805055742153,0.8992132505175985,0.06670682791694317,0.9279503105590061,0.038117735727917386
autoreg_k=5_multifracs_j1=1_j2=10_shannon_encoding,16,3,0.9451345755693581,0.010516294078012673,0.9220703933747411,0.02477893291267712,0.956687370600414,0.01278048312967979
autoreg_k=5_multifracs_j1=1_j2=10_autoencoder_fourier_transform=True,24,3,0.9393788819875777,0.020999300978002955,0.9103933747412007,0.010922890000031502,0.9480745341614906,0.019220745307671924
autoreg_k=5_shannon_encoding_autoencoder_fourier_transform=True,29,3,0.9479917184265009,0.0069712945774691665,0.9307246376811594,0.027777735769764483,0.9479917184265009,0.0069712945774691665
multifracs_j1=1_j2=10_shannon_encoding_autoencoder_fourier_transform=True,27,3,0.864223602484472,0.026499870574823663,0.8960248447204968,0.016332976279083762,0.9279503105590061,0.038117735727917386
crosscor_std_autoreg_k=5_multifracs_j1=1_j2=10,19,4,0.9219461697722566,0.007278838853518439,0.9189648033126293,0.027054773827094043,0.9393374741200826,0.010629811720905534
crosscor_std_autoreg_k=5_shannon_encoding,24,4,0.9336231884057969,0.019147993698450713,0.9162318840579712,0.016610491341326833,0.9479917184265009,0.0069712945774691665
crosscor_std_autoreg_k=5_autoencoder_fourier_transform=True,32,4,0.9249275362318841,0.02286734251978669,0.9074120082815735,0.03636318120937402,0.9249275362318841,0.027838161631403978
crosscor_std_multifracs_j1=1_j2=10_shannon_encoding,22,4,0.8642650103519669,0.02083338412863681,0.8931677018633539,0.020975445369629704,0.9221532091097308,0.03660792729656373
crosscor_std_multifracs_j1=1_j2=10_autoencoder_fourier_transform=True,30,4,0.7457142857142858,0.03074304806329769,0.7253830227743271,0.026380939057117837,0.8036853002070394,0.039064630769957316
crosscor_std_shannon_encoding_autoencoder_fourier_transform=True,35,4,0.8728778467908903,0.02289072457322611,0.8672049689440995,0.03632808288043773,0.8990062111801242,0.0392978769869505
crosscor_autoreg_k=5_multifracs_j1=1_j2=10_shannon_encoding,26,4,0.9335403726708075,0.01149767567446362,0.9191304347826087,0.021425760710233437,0.9479917184265009,0.011515854771523785
crosscor_autoreg_k=5_multifracs_j1=1_j2=10_autoencoder_fourier_transform=True,34,4,0.9308074534161491,0.031575066994291724,0.9219047619047618,0.029956639002524592,0.9394202898550723,0.024464867067836737
crosscor_autoreg_k=5_shannon_encoding_autoencoder_fourier_transform=True,39,4,0.9307246376811594,0.018748941018894176,0.9221118012422359,0.02919310455687483,0.9508902691511386,0.011474089449022286
crosscor_multifracs_j1=1_j2=10_shannon_encoding_autoencoder_fourier_transform=True,37,4,0.8671635610766046,0.028886432273744586,0.9018633540372669,0.027423139858879418,0.9134575569358176,0.03716110997297653
std_autoreg_k=5_multifracs_j1=1_j2=10_shannon_encoding,17,4,0.9451345755693581,0.010516294078012673,0.9307660455486542,0.027558359079276395,0.9595445134575569,0.010814986705208042
std_autoreg_k=5_multifracs_j1=1_j2=10_autoencoder_fourier_transform=True,25,4,0.9393788819875777,0.020999300978002955,0.9161490683229813,0.01704777544533242,0.9393788819875775,0.0229125861612724
std_autoreg_k=5_shannon_encoding_autoencoder_fourier_transform=True,30,4,0.94231884057971,0.023732741438213002,0.927784679089027,0.02032548525766457,0.9422360248447204,0.012735864595635363
std_multifracs_j1=1_j2=10_shannon_encoding_autoencoder_fourier_transform=True,28,4,0.864223602484472,0.026499870574823663,0.9163146997929607,0.024242670911413265,0.9337060041407866,0.03434617247800061
autoreg_k=5_multifracs_j1=1_j2=10_shannon_encoding_autoencoder_fourier_transform=True,32,4,0.9451345755693581,0.010516294078012673,0.9220289855072462,0.023267979409147224,0.9509316770186335,0.017118034458463254
