Transformation (shape),shape,nb_trans,SVM accuracy,SVM std,DecisionTree accuracy,DecisionTree std,RandomForest accuracy,RandomForest std
autoreg_k=5_multifracs_j1=1_j2=12_low_fourier,1100,3,0.9278266982388633,0.022314766283370976,0.9914015095456563,0.004728516627063889,0.9922709782447832,0.006305688976241971
autoreg_k=5_shannon_encoding_autoencoder_fourier_transform=True,29,3,0.8573923338759805,0.023388328081565737,1.0,0.0,1.0,0.0
autoreg_k=5_shannon_encoding_low_psd,1105,3,0.8101302353115288,0.013234654735761254,1.0,0.0,0.9974248927038627,0.003433476394849766
autoreg_k=5_shannon_encoding_low_fourier,1105,3,0.9639003995856148,0.011145259057978566,0.9939766168417936,0.006449172441072152,0.9982832618025752,0.002102566302818167
autoreg_k=5_autoencoder_fourier_transform=True_low_psd,1113,3,0.8101302353115288,0.013234654735761254,0.993125647476691,0.003437206131278352,0.9914163090128756,0.011191763785755642
autoreg_k=5_autoencoder_fourier_transform=True_low_fourier,1113,3,0.9226764836465886,0.019776902153554477,0.9905505401805534,0.0032097789259750657,0.9922709782447832,0.0050025756638566845
autoreg_k=5_low_psd_low_fourier,2189,3,0.8092681663460116,0.013878833125508765,0.9931256474766907,0.004379767240977719,0.9811010803611069,0.008834624977652134
multifracs_j1=1_j2=12_shannon_encoding_autoencoder_fourier_transform=True,27,3,0.8573923338759805,0.023388328081565737,1.0,0.0,1.0,0.0
multifracs_j1=1_j2=12_shannon_encoding_low_psd,1103,3,0.8101302353115288,0.013234654735761254,0.9965517241379309,0.006896551724137945,0.9914126091460709,0.011190347308232351
multifracs_j1=1_j2=12_shannon_encoding_low_fourier,1103,3,0.9639003995856148,0.011145259057978566,1.0,0.0,0.9905542400473584,0.00831991048297622
multifracs_j1=1_j2=12_autoencoder_fourier_transform=True_low_psd,1111,3,0.8101302353115288,0.013234654735761254,0.920974544916383,0.016145976259074202,0.9561935770312269,0.008288758680133432
multifracs_j1=1_j2=12_autoencoder_fourier_transform=True_low_fourier,1111,3,0.9226764836465886,0.019776902153554477,0.9201161758176706,0.009924808396194805,0.958772384194169,0.011033270807044266
multifracs_j1=1_j2=12_low_psd_low_fourier,2187,3,0.8092681663460116,0.013878833125508765,0.9295545360367028,0.006408699057084202,0.9536110700014799,0.015202165158984753
