Transformation (shape),shape,nb_trans,SVM accuracy,SVM std,DecisionTree accuracy,DecisionTree std,RandomForest accuracy,RandomForest std
crosscor_identity_waveletscattering,8458,3,0.9854545454545456,0.004453617714151235,0.7236363636363636,0.031015858380421778,0.9281818181818181,0.024461134631043116
crosscor_identity_autoreg_k=5,2063,3,0.6509090909090909,0.043541563690283815,0.7936363636363637,0.03492613220417917,0.5136363636363637,0.01818181818181817
crosscor_identity_wavelet_leaders_j1=3_j2=7,2060,3,0.1518181818181818,0.0264418901313618,0.3281818181818182,0.023775812419312772,0.36363636363636365,0.03265142726557813
crosscor_identity_multifracs_j1=4_j2=7,2061,3,0.3190909090909091,0.023425634048591146,0.4245454545454546,0.041321157008594574,0.38090909090909086,0.012662171161076489
crosscor_identity_multifracs_j1=1_j2=7,2061,3,0.4336363636363636,0.023284088136119437,0.5463636363636363,0.030748244591432296,0.42181818181818187,0.016614242620451868
crosscor_identity_newmultifracs_j1=2_j2=7,2063,3,0.44363636363636366,0.030096264285903365,0.5409090909090909,0.03188305075772763,0.45545454545454545,0.022890324203662136
crosscor_identity_shannon_encoding,2066,3,0.3363636363636364,0.022452889154960853,0.9700000000000001,0.011712817024295585,0.8109090909090909,0.04250425355476709
crosscor_identity_autoencoder_fourier_transform=True,2074,3,0.1481818181818182,0.02346088709193444,0.32272727272727264,0.028313475458904426,0.35454545454545455,0.023879864611933994
crosscor_waveletscattering_autoreg_k=5,6415,3,0.9854545454545456,0.0072727272727272805,0.7945454545454546,0.02687590090744452,0.9354545454545455,0.013606026860996153
crosscor_waveletscattering_wavelet_leaders_j1=3_j2=7,6412,3,0.9854545454545456,0.0072727272727272805,0.7009090909090909,0.01999999999999997,0.9227272727272726,0.011499191491521357
crosscor_waveletscattering_multifracs_j1=4_j2=7,6413,3,0.9854545454545456,0.0072727272727272805,0.749090909090909,0.02081004207683562,0.9272727272727274,0.02012358511016241
crosscor_waveletscattering_multifracs_j1=1_j2=7,6413,3,0.9854545454545456,0.0072727272727272805,0.7381818181818182,0.015640591394622955,0.9218181818181816,0.02951396923772353
crosscor_waveletscattering_newmultifracs_j1=2_j2=7,6415,3,0.9854545454545456,0.0072727272727272805,0.74,0.028517067529742025,0.9281818181818181,0.013606026860996153
crosscor_waveletscattering_shannon_encoding,6418,3,0.9863636363636366,0.005749595745760709,0.9581818181818182,0.010523488093445674,0.9590909090909092,0.006428243465332244
crosscor_waveletscattering_autoencoder_fourier_transform=True,6426,3,0.9863636363636366,0.005749595745760709,0.7327272727272727,0.026095818353467852,0.9290909090909091,0.019834022026610356
crosscor_autoreg_k=5_wavelet_leaders_j1=3_j2=7,17,3,0.8145454545454545,0.01958241748048912,0.7990909090909091,0.02894851514198304,0.8481818181818183,0.021046976186891313
crosscor_autoreg_k=5_multifracs_j1=4_j2=7,18,3,0.8218181818181819,0.027783103254429307,0.8218181818181819,0.032702010452008975,0.8663636363636364,0.013047909176733917
crosscor_autoreg_k=5_multifracs_j1=1_j2=7,18,3,0.8300000000000001,0.025160640914723725,0.8072727272727273,0.029119304323721763,0.8636363636363636,0.01991718390927878
crosscor_autoreg_k=5_newmultifracs_j1=2_j2=7,20,3,0.8236363636363636,0.0311488030891124,0.8063636363636364,0.03384456448906597,0.8563636363636362,0.014826824027545538
crosscor_autoreg_k=5_shannon_encoding,23,3,0.9427272727272726,0.006165754530113883,0.9772727272727273,0.004979295977319703,0.9954545454545455,0.004065578140908685
crosscor_autoreg_k=5_autoencoder_fourier_transform=True,31,3,0.8227272727272726,0.025226248955475646,0.7818181818181819,0.0220817414572566,0.8063636363636363,0.017860802458535018
crosscor_wavelet_leaders_j1=3_j2=7_multifracs_j1=4_j2=7,15,3,0.48454545454545456,0.026441890131361785,0.40636363636363637,0.03104249287084341,0.48454545454545456,0.0326007655946202
crosscor_wavelet_leaders_j1=3_j2=7_multifracs_j1=1_j2=7,15,3,0.6354545454545455,0.022526384897025204,0.5945454545454545,0.0264106164478799,0.6072727272727273,0.020449494325821795
crosscor_wavelet_leaders_j1=3_j2=7_newmultifracs_j1=2_j2=7,17,3,0.6045454545454546,0.013483997249264846,0.5263636363636364,0.02040904029149422,0.6045454545454546,0.025712973861329
crosscor_wavelet_leaders_j1=3_j2=7_shannon_encoding,20,3,0.5554545454545454,0.02429161675615889,0.9790909090909091,0.01171281702429557,0.9945454545454545,0.0034015067152490183
crosscor_wavelet_leaders_j1=3_j2=7_autoencoder_fourier_transform=True,28,3,0.2418181818181818,0.02360137270135849,0.29636363636363633,0.03430538593475128,0.3563636363636363,0.026441890131361796
crosscor_multifracs_j1=4_j2=7_multifracs_j1=1_j2=7,16,3,0.6290909090909091,0.026906633794452253,0.5554545454545454,0.03640906253545599,0.6209090909090909,0.02883409368573399
crosscor_multifracs_j1=4_j2=7_newmultifracs_j1=2_j2=7,18,3,0.6218181818181818,0.020000000000000007,0.5481818181818182,0.032089750172223264,0.6027272727272728,0.03285329272653209
crosscor_multifracs_j1=4_j2=7_shannon_encoding,21,3,0.6909090909090909,0.022081741457256582,0.9772727272727273,0.009090909090909106,0.9945454545454545,0.003401506715249018
crosscor_multifracs_j1=4_j2=7_autoencoder_fourier_transform=True,29,3,0.4745454545454546,0.028400907912387845,0.43272727272727274,0.016109131951517593,0.46545454545454545,0.015640591394622965
crosscor_multifracs_j1=1_j2=7_newmultifracs_j1=2_j2=7,18,3,0.5872727272727273,0.03525585350848239,0.5745454545454545,0.025324342322152936,0.6227272727272728,0.0215130173930895
crosscor_multifracs_j1=1_j2=7_shannon_encoding,21,3,0.8018181818181818,0.030775110690565,0.9772727272727273,0.005749595745760692,0.9936363636363635,0.004635472285084358
crosscor_multifracs_j1=1_j2=7_autoencoder_fourier_transform=True,29,3,0.6072727272727273,0.03688265959109235,0.5490909090909091,0.01937025068423867,0.5663636363636364,0.02162795864249145
crosscor_newmultifracs_j1=2_j2=7_shannon_encoding,23,3,0.7718181818181818,0.017814470856604932,0.9727272727272729,0.007606000241218864,0.9945454545454545,0.003401506715249018
crosscor_newmultifracs_j1=2_j2=7_autoencoder_fourier_transform=True,31,3,0.5781818181818182,0.035837096989867326,0.5290909090909091,0.02705977466570404,0.5709090909090909,0.01919882916540261
crosscor_shannon_encoding_autoencoder_fourier_transform=True,34,3,0.5345454545454545,0.021818181818181813,0.9745454545454546,0.009359663764533663,0.9936363636363638,0.0036363636363636155
std_identity_waveletscattering,8449,3,0.9854545454545456,0.004453617714151235,0.75,0.02903403531394787,0.9345454545454546,0.025968830649246707
std_identity_autoreg_k=5,2054,3,0.6736363636363636,0.03828989034300486,0.8172727272727272,0.025616368733827947,0.4963636363636364,0.028225772175018225
std_identity_wavelet_leaders_j1=3_j2=7,2051,3,0.19727272727272727,0.021627958642491486,0.38181818181818183,0.02650432679475136,0.3609090909090909,0.02310593641297971
std_identity_multifracs_j1=4_j2=7,2052,3,0.3290909090909091,0.026597706978777797,0.41,0.026566616720368103,0.39636363636363636,0.021007672742347896
std_identity_multifracs_j1=1_j2=7,2052,3,0.45272727272727276,0.02854603357837741,0.5418181818181818,0.031015858380421785,0.4227272727272727,0.015212000482437742
std_identity_newmultifracs_j1=2_j2=7,2054,3,0.4572727272727272,0.02721205372199231,0.5281818181818182,0.057236640867989796,0.4690909090909091,0.009270944570168702
std_identity_shannon_encoding,2057,3,0.3572727272727273,0.0276638619176417,0.9700000000000001,0.015374122295716173,0.8227272727272726,0.03340213285613425
std_identity_autoencoder_fourier_transform=True,2065,3,0.19454545454545452,0.014200453956193916,0.3445454545454546,0.02609581835346784,0.37272727272727274,0.014373989364401723
std_waveletscattering_autoreg_k=5,6406,3,0.9854545454545456,0.0072727272727272805,0.8081818181818182,0.02081004207683562,0.93,0.01854188914033738
std_waveletscattering_wavelet_leaders_j1=3_j2=7,6403,3,0.9854545454545456,0.0072727272727272805,0.7436363636363635,0.02564861087211979,0.9327272727272728,0.01686112453726493
std_waveletscattering_multifracs_j1=4_j2=7,6404,3,0.9854545454545456,0.0072727272727272805,0.739090909090909,0.016414063713879767,0.9318181818181819,0.027120788891229625
std_waveletscattering_multifracs_j1=1_j2=7,6404,3,0.9854545454545456,0.0072727272727272805,0.7381818181818183,0.02532434232215293,0.9327272727272728,0.022526384897025232
std_waveletscattering_newmultifracs_j1=2_j2=7,6406,3,0.9854545454545456,0.0072727272727272805,0.7445454545454545,0.023948981586035423,0.9354545454545455,0.016861124537264904
std_waveletscattering_shannon_encoding,6409,3,0.9863636363636366,0.005749595745760709,0.9681818181818181,0.013483997249264846,0.96,0.010909090909090912
std_waveletscattering_autoencoder_fourier_transform=True,6417,3,0.9863636363636366,0.005749595745760709,0.7300000000000001,0.02466301812045551,0.9436363636363637,0.014258533764871037
std_autoreg_k=5_wavelet_leaders_j1=3_j2=7,8,3,0.8581818181818182,0.030882341366296404,0.8400000000000001,0.030613560437241335,0.8681818181818182,0.027723546694503477
std_autoreg_k=5_multifracs_j1=4_j2=7,9,3,0.8563636363636362,0.014545454545454571,0.8327272727272728,0.029792672014861726,0.8663636363636364,0.02381054700674327
std_autoreg_k=5_multifracs_j1=1_j2=7,9,3,0.8618181818181819,0.016414063713879823,0.8327272727272728,0.03088234136629639,0.8681818181818182,0.021893808325076893
std_autoreg_k=5_newmultifracs_j1=2_j2=7,11,3,0.850909090909091,0.021203461435801096,0.8218181818181819,0.026253689233079348,0.8663636363636364,0.027812833710506128
std_autoreg_k=5_shannon_encoding,14,3,0.9572727272727273,0.008907235428302483,0.9745454545454546,0.01272727272727274,0.9945454545454545,0.005300865358950277
std_autoreg_k=5_autoencoder_fourier_transform=True,22,3,0.8590909090909091,0.016514456476895423,0.8336363636363637,0.020246415864836435,0.8399999999999999,0.019999999999999993
std_wavelet_leaders_j1=3_j2=7_multifracs_j1=4_j2=7,6,3,0.49727272727272726,0.024155145919248035,0.41818181818181815,0.009958591954639367,0.4981818181818182,0.027363485351440724
std_wavelet_leaders_j1=3_j2=7_multifracs_j1=1_j2=7,6,3,0.6590909090909092,0.016514456476895395,0.6081818181818182,0.01958241748048912,0.6254545454545455,0.02796101181678127
std_wavelet_leaders_j1=3_j2=7_newmultifracs_j1=2_j2=7,8,3,0.6290909090909091,0.02675261630829483,0.5681818181818181,0.03401506715249036,0.6118181818181818,0.022193737483152183
std_wavelet_leaders_j1=3_j2=7_shannon_encoding,11,3,0.5763636363636364,0.017344349116671723,0.9790909090909091,0.010601730717900566,0.9945454545454545,0.0034015067152490183
std_wavelet_leaders_j1=3_j2=7_autoencoder_fourier_transform=True,19,3,0.3472727272727273,0.018763424945954805,0.39,0.016109131951517593,0.4081818181818182,0.01710444338384252
std_multifracs_j1=4_j2=7_multifracs_j1=1_j2=7,7,3,0.6663636363636364,0.025809217393778887,0.5909090909090909,0.038889544793104434,0.6172727272727273,0.013906416855253035
std_multifracs_j1=4_j2=7_newmultifracs_j1=2_j2=7,9,3,0.6336363636363636,0.02532434232215296,0.5854545454545453,0.05153831921112133,0.6281818181818182,0.024461134631043126
std_multifracs_j1=4_j2=7_shannon_encoding,12,3,0.7118181818181818,0.03456936971242097,0.9799999999999999,0.006803013430498075,0.9927272727272728,0.002226808857075604
std_multifracs_j1=4_j2=7_autoencoder_fourier_transform=True,20,3,0.5018181818181817,0.02675261630829485,0.42000000000000004,0.038095139708649035,0.48545454545454547,0.01937025068423865
std_multifracs_j1=1_j2=7_newmultifracs_j1=2_j2=7,9,3,0.6272727272727272,0.03226952608963426,0.5981818181818183,0.022926400387124523,0.6236363636363638,0.029513969237723498
std_multifracs_j1=1_j2=7_shannon_encoding,12,3,0.8190909090909091,0.04059475193048382,0.9790909090909091,0.012398346997259896,0.9936363636363635,0.002226808857075604
std_multifracs_j1=1_j2=7_autoencoder_fourier_transform=True,20,3,0.6300000000000001,0.01962457558629356,0.5518181818181819,0.018763424945954787,0.5709090909090909,0.03104249287084339
std_newmultifracs_j1=2_j2=7_shannon_encoding,14,3,0.7954545454545455,0.029737140425083856,0.9809090909090908,0.010523488093445665,0.9936363636363638,0.0036363636363636155
std_newmultifracs_j1=2_j2=7_autoencoder_fourier_transform=True,22,3,0.6072727272727272,0.03420888676768502,0.5472727272727272,0.03183116618183927,0.5863636363636364,0.03277773886785444
std_shannon_encoding_autoencoder_fourier_transform=True,25,3,0.5363636363636364,0.02917601188342039,0.9763636363636363,0.007272727272727276,0.9945454545454545,0.005300865358950277
identity_waveletscattering_autoreg_k=5,8453,3,0.9854545454545456,0.004453617714151235,0.8109090909090909,0.026441890131361806,0.9309090909090909,0.017580981459830662
identity_waveletscattering_wavelet_leaders_j1=3_j2=7,8450,3,0.9854545454545456,0.004453617714151235,0.7281818181818182,0.038719162616448824,0.9245454545454546,0.020246415864836435
identity_waveletscattering_multifracs_j1=4_j2=7,8451,3,0.9854545454545456,0.004453617714151235,0.740909090909091,0.033648646406039526,0.9318181818181819,0.021125363706585916
identity_waveletscattering_multifracs_j1=1_j2=7,8451,3,0.9854545454545456,0.004453617714151235,0.7354545454545455,0.022890324203662125,0.9209090909090909,0.025324342322152957
identity_waveletscattering_newmultifracs_j1=2_j2=7,8453,3,0.9854545454545456,0.004453617714151235,0.7354545454545456,0.026566616720368082,0.9372727272727273,0.021397458719890586
identity_waveletscattering_shannon_encoding,8456,3,0.9854545454545456,0.004453617714151235,0.9636363636363636,0.011499191491521375,0.9618181818181819,0.014826824027545529
identity_waveletscattering_autoencoder_fourier_transform=True,8464,3,0.9854545454545456,0.004453617714151235,0.7354545454545455,0.040185520191455194,0.9390909090909091,0.01482682402754553
identity_autoreg_k=5_wavelet_leaders_j1=3_j2=7,2055,3,0.6827272727272728,0.038397658330805245,0.7945454545454546,0.025936986577612935,0.5018181818181817,0.020041279713680554
identity_autoreg_k=5_multifracs_j1=4_j2=7,2056,3,0.6909090909090908,0.04945989275903799,0.8145454545454545,0.02641061644787992,0.5281818181818181,0.022526384897025215
identity_autoreg_k=5_multifracs_j1=1_j2=7,2056,3,0.6818181818181819,0.038354587472234525,0.8163636363636362,0.02162795864249145,0.5463636363636365,0.027633971188310288
identity_autoreg_k=5_newmultifracs_j1=2_j2=7,2058,3,0.6845454545454545,0.037217253619015865,0.8072727272727273,0.025160640914723715,0.5745454545454545,0.01962457558629354
identity_autoreg_k=5_shannon_encoding,2061,3,0.7645454545454546,0.02807899129360091,0.9709090909090909,0.013666633071248102,0.8581818181818182,0.018719327529067274
identity_autoreg_k=5_autoencoder_fourier_transform=True,2069,3,0.6645454545454547,0.029232609437842758,0.7936363636363637,0.018317674254190827,0.4827272727272728,0.021780270092201712
identity_wavelet_leaders_j1=3_j2=7_multifracs_j1=4_j2=7,2053,3,0.3245454545454546,0.021046976186891306,0.40909090909090906,0.0228180007236566,0.3945454545454546,0.02866160503715354
identity_wavelet_leaders_j1=3_j2=7_multifracs_j1=1_j2=7,2053,3,0.47727272727272724,0.03973049706074938,0.5409090909090909,0.024896479886598433,0.4281818181818181,0.023948981586035444
identity_wavelet_leaders_j1=3_j2=7_newmultifracs_j1=2_j2=7,2055,3,0.46909090909090906,0.029373626220733667,0.5363636363636364,0.03265142726557814,0.4690909090909091,0.035372866287897674
identity_wavelet_leaders_j1=3_j2=7_shannon_encoding,2058,3,0.33909090909090905,0.02736348535144074,0.9709090909090909,0.01272727272727274,0.8,0.02387986461193397
identity_wavelet_leaders_j1=3_j2=7_autoencoder_fourier_transform=True,2066,3,0.17272727272727273,0.02012358511016242,0.3018181818181819,0.03064054462973222,0.34454545454545454,0.01610913195151759
identity_multifracs_j1=4_j2=7_multifracs_j1=1_j2=7,2054,3,0.48454545454545456,0.04308362040390104,0.5609090909090908,0.01171281702429557,0.4409090909090908,0.018181818181818195
identity_multifracs_j1=4_j2=7_newmultifracs_j1=2_j2=7,2056,3,0.4909090909090909,0.03544288852657805,0.5318181818181819,0.026504326794751357,0.4918181818181818,0.019792310051888393
identity_multifracs_j1=4_j2=7_shannon_encoding,2059,3,0.47181818181818186,0.03537286628789767,0.9672727272727272,0.015320272314866124,0.82,0.02466301812045551
